lon,lat,class
3.837000000000000000e+03,-2.500000000000000000e+01,1.000000000000000000e+00
2.166000000000000000e+03,-4.100000000000000000e+01,1.000000000000000000e+00
3.254000000000000000e+03,-8.300000000000000000e+01,1.000000000000000000e+00
3.991000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+00
1.812000000000000000e+03,-1.290000000000000000e+02,1.000000000000000000e+00
9.750000000000000000e+02,-1.700000000000000000e+02,1.000000000000000000e+00
2.629000000000000000e+03,-1.870000000000000000e+02,1.000000000000000000e+00
3.425000000000000000e+03,-1.950000000000000000e+02,1.000000000000000000e+00
3.330000000000000000e+02,-2.080000000000000000e+02,1.000000000000000000e+00
3.604000000000000000e+03,-2.290000000000000000e+02,1.000000000000000000e+00
2.066000000000000000e+03,-2.540000000000000000e+02,1.000000000000000000e+00
2.916000000000000000e+03,-3.080000000000000000e+02,1.000000000000000000e+00
3.737000000000000000e+03,-3.330000000000000000e+02,1.000000000000000000e+00
2.270000000000000000e+03,-3.500000000000000000e+02,1.000000000000000000e+00
2.845000000000000000e+03,-3.580000000000000000e+02,1.000000000000000000e+00
3.008000000000000000e+03,-3.580000000000000000e+02,1.000000000000000000e+00
1.454000000000000000e+03,-3.620000000000000000e+02,1.000000000000000000e+00
2.900000000000000000e+01,-4.000000000000000000e+02,1.000000000000000000e+00
7.080000000000000000e+02,-4.160000000000000000e+02,1.000000000000000000e+00
7.950000000000000000e+02,-4.290000000000000000e+02,1.000000000000000000e+00
2.266000000000000000e+03,-4.330000000000000000e+02,1.000000000000000000e+00
2.445000000000000000e+03,-4.370000000000000000e+02,1.000000000000000000e+00
2.350000000000000000e+03,-4.410000000000000000e+02,1.000000000000000000e+00
1.516000000000000000e+03,-4.700000000000000000e+02,1.000000000000000000e+00
6.950000000000000000e+02,-4.910000000000000000e+02,1.000000000000000000e+00
2.700000000000000000e+02,-5.080000000000000000e+02,1.000000000000000000e+00
1.075000000000000000e+03,-5.700000000000000000e+02,1.000000000000000000e+00
1.766000000000000000e+03,-5.830000000000000000e+02,1.000000000000000000e+00
1.858000000000000000e+03,-6.330000000000000000e+02,1.000000000000000000e+00
3.620000000000000000e+03,-6.410000000000000000e+02,1.000000000000000000e+00
2.787000000000000000e+03,-6.500000000000000000e+02,1.000000000000000000e+00
3.483000000000000000e+03,-6.580000000000000000e+02,1.000000000000000000e+00
2.004000000000000000e+03,-6.950000000000000000e+02,1.000000000000000000e+00
1.283000000000000000e+03,-7.790000000000000000e+02,1.000000000000000000e+00
2.154000000000000000e+03,-7.790000000000000000e+02,1.000000000000000000e+00
3.075000000000000000e+03,-7.830000000000000000e+02,1.000000000000000000e+00
3.758000000000000000e+03,-7.870000000000000000e+02,1.000000000000000000e+00
1.366000000000000000e+03,-7.950000000000000000e+02,1.000000000000000000e+00
2.545000000000000000e+03,-8.370000000000000000e+02,1.000000000000000000e+00
3.958000000000000000e+03,-8.450000000000000000e+02,1.000000000000000000e+00
1.608000000000000000e+03,-8.830000000000000000e+02,1.000000000000000000e+00
8.790000000000000000e+02,-8.910000000000000000e+02,1.000000000000000000e+00
2.950000000000000000e+03,-9.160000000000000000e+02,1.000000000000000000e+00
3.250000000000000000e+03,-9.330000000000000000e+02,1.000000000000000000e+00
1.750000000000000000e+02,-9.410000000000000000e+02,1.000000000000000000e+00
4.830000000000000000e+02,-9.500000000000000000e+02,1.000000000000000000e+00
8.160000000000000000e+02,-9.950000000000000000e+02,1.000000000000000000e+00
1.083000000000000000e+03,-1.012000000000000000e+03,1.000000000000000000e+00
2.650000000000000000e+03,-1.020000000000000000e+03,1.000000000000000000e+00
3.737000000000000000e+03,-1.058000000000000000e+03,1.000000000000000000e+00
2.758000000000000000e+03,-1.075000000000000000e+03,1.000000000000000000e+00
3.483000000000000000e+03,-1.125000000000000000e+03,1.000000000000000000e+00
4.330000000000000000e+02,-1.158000000000000000e+03,1.000000000000000000e+00
3.020000000000000000e+03,-1.187000000000000000e+03,1.000000000000000000e+00
3.858000000000000000e+03,-1.220000000000000000e+03,1.000000000000000000e+00
2.233000000000000000e+03,-1.225000000000000000e+03,1.000000000000000000e+00
1.054000000000000000e+03,-1.241000000000000000e+03,1.000000000000000000e+00
2.395000000000000000e+03,-1.245000000000000000e+03,1.000000000000000000e+00
1.558000000000000000e+03,-1.312000000000000000e+03,1.000000000000000000e+00
1.025000000000000000e+03,-1.329000000000000000e+03,1.000000000000000000e+00
2.533000000000000000e+03,-1.337000000000000000e+03,1.000000000000000000e+00
1.716000000000000000e+03,-1.387000000000000000e+03,1.000000000000000000e+00
1.812000000000000000e+03,-1.412000000000000000e+03,1.000000000000000000e+00
2.695000000000000000e+03,-1.429000000000000000e+03,1.000000000000000000e+00
3.512000000000000000e+03,-1.437000000000000000e+03,1.000000000000000000e+00
1.237000000000000000e+03,-1.441000000000000000e+03,1.000000000000000000e+00
2.845000000000000000e+03,-1.479000000000000000e+03,1.000000000000000000e+00
4.910000000000000000e+02,-1.500000000000000000e+03,1.000000000000000000e+00
3.637000000000000000e+03,-1.508000000000000000e+03,1.000000000000000000e+00
2.954000000000000000e+03,-1.520000000000000000e+03,1.000000000000000000e+00
2.412000000000000000e+03,-1.529000000000000000e+03,1.000000000000000000e+00
1.366000000000000000e+03,-1.541000000000000000e+03,1.000000000000000000e+00
2.779000000000000000e+03,-1.558000000000000000e+03,1.000000000000000000e+00
2.245000000000000000e+03,-1.583000000000000000e+03,1.000000000000000000e+00
2.462000000000000000e+03,-1.620000000000000000e+03,1.000000000000000000e+00
