lon,lat,class
3.080000000000000000e+02,-4.000000000000000000e+00,1.000000000000000000e+00
2.058000000000000000e+03,-4.000000000000000000e+00,1.000000000000000000e+00
3.345000000000000000e+03,-4.000000000000000000e+00,1.000000000000000000e+00
2.633000000000000000e+03,-1.200000000000000000e+01,1.000000000000000000e+00
1.470000000000000000e+03,-2.000000000000000000e+01,1.000000000000000000e+00
2.208000000000000000e+03,-4.100000000000000000e+01,1.000000000000000000e+00
2.366000000000000000e+03,-4.100000000000000000e+01,1.000000000000000000e+00
2.058000000000000000e+03,-7.900000000000000000e+01,1.000000000000000000e+00
1.870000000000000000e+03,-1.040000000000000000e+02,1.000000000000000000e+00
1.991000000000000000e+03,-1.040000000000000000e+02,1.000000000000000000e+00
3.450000000000000000e+03,-1.040000000000000000e+02,1.000000000000000000e+00
2.416000000000000000e+03,-1.120000000000000000e+02,1.000000000000000000e+00
2.266000000000000000e+03,-1.330000000000000000e+02,1.000000000000000000e+00
3.080000000000000000e+02,-1.370000000000000000e+02,1.000000000000000000e+00
2.208000000000000000e+03,-1.450000000000000000e+02,1.000000000000000000e+00
1.170000000000000000e+03,-1.500000000000000000e+02,1.000000000000000000e+00
2.345000000000000000e+03,-1.500000000000000000e+02,1.000000000000000000e+00
2.062000000000000000e+03,-1.870000000000000000e+02,1.000000000000000000e+00
2.862000000000000000e+03,-1.870000000000000000e+02,1.000000000000000000e+00
3.787000000000000000e+03,-1.870000000000000000e+02,1.000000000000000000e+00
8.370000000000000000e+02,-1.950000000000000000e+02,1.000000000000000000e+00
1.910000000000000000e+02,-2.000000000000000000e+02,1.000000000000000000e+00
3.395000000000000000e+03,-2.000000000000000000e+02,1.000000000000000000e+00
3.962000000000000000e+03,-2.200000000000000000e+02,1.000000000000000000e+00
1.737000000000000000e+03,-2.250000000000000000e+02,1.000000000000000000e+00
2.216000000000000000e+03,-2.450000000000000000e+02,1.000000000000000000e+00
3.566000000000000000e+03,-2.540000000000000000e+02,1.000000000000000000e+00
1.483000000000000000e+03,-2.620000000000000000e+02,1.000000000000000000e+00
1.612000000000000000e+03,-2.660000000000000000e+02,1.000000000000000000e+00
1.229000000000000000e+03,-2.870000000000000000e+02,1.000000000000000000e+00
2.200000000000000000e+02,-2.950000000000000000e+02,1.000000000000000000e+00
2.500000000000000000e+03,-2.950000000000000000e+02,1.000000000000000000e+00
2.054000000000000000e+03,-3.040000000000000000e+02,1.000000000000000000e+00
3.866000000000000000e+03,-3.200000000000000000e+02,1.000000000000000000e+00
3.933000000000000000e+03,-3.200000000000000000e+02,1.000000000000000000e+00
