lon,lat,class
3.887000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
4.910000000000000000e+02,-3.700000000000000000e+01,1.000000000000000000e+00
3.950000000000000000e+02,-5.000000000000000000e+01,1.000000000000000000e+00
1.141000000000000000e+03,-5.000000000000000000e+01,1.000000000000000000e+00
1.870000000000000000e+02,-6.600000000000000000e+01,1.000000000000000000e+00
2.812000000000000000e+03,-6.600000000000000000e+01,1.000000000000000000e+00
3.825000000000000000e+03,-7.000000000000000000e+01,1.000000000000000000e+00
3.541000000000000000e+03,-8.300000000000000000e+01,1.000000000000000000e+00
4.910000000000000000e+02,-1.040000000000000000e+02,1.000000000000000000e+00
6.910000000000000000e+02,-1.450000000000000000e+02,1.000000000000000000e+00
1.812000000000000000e+03,-1.700000000000000000e+02,1.000000000000000000e+00
1.700000000000000000e+02,-1.750000000000000000e+02,1.000000000000000000e+00
1.691000000000000000e+03,-1.830000000000000000e+02,1.000000000000000000e+00
7.790000000000000000e+02,-1.910000000000000000e+02,1.000000000000000000e+00
3.954000000000000000e+03,-1.950000000000000000e+02,1.000000000000000000e+00
4.500000000000000000e+01,-2.580000000000000000e+02,1.000000000000000000e+00
3.512000000000000000e+03,-2.700000000000000000e+02,1.000000000000000000e+00
9.330000000000000000e+02,-2.790000000000000000e+02,1.000000000000000000e+00
3.445000000000000000e+03,-2.830000000000000000e+02,1.000000000000000000e+00
2.391000000000000000e+03,-3.200000000000000000e+02,1.000000000000000000e+00
2.000000000000000000e+02,-3.500000000000000000e+02,1.000000000000000000e+00
3.500000000000000000e+02,-4.040000000000000000e+02,1.000000000000000000e+00
2.762000000000000000e+03,-4.160000000000000000e+02,1.000000000000000000e+00
1.558000000000000000e+03,-4.200000000000000000e+02,1.000000000000000000e+00
3.666000000000000000e+03,-4.410000000000000000e+02,1.000000000000000000e+00
2.562000000000000000e+03,-4.580000000000000000e+02,1.000000000000000000e+00
2.650000000000000000e+03,-4.870000000000000000e+02,1.000000000000000000e+00
2.770000000000000000e+03,-4.950000000000000000e+02,1.000000000000000000e+00
3.750000000000000000e+03,-5.120000000000000000e+02,1.000000000000000000e+00
2.016000000000000000e+03,-5.250000000000000000e+02,1.000000000000000000e+00
2.158000000000000000e+03,-5.410000000000000000e+02,1.000000000000000000e+00
3.133000000000000000e+03,-5.450000000000000000e+02,1.000000000000000000e+00
1.875000000000000000e+03,-5.750000000000000000e+02,1.000000000000000000e+00
2.266000000000000000e+03,-6.120000000000000000e+02,1.000000000000000000e+00
3.129000000000000000e+03,-6.200000000000000000e+02,1.000000000000000000e+00
1.466000000000000000e+03,-6.580000000000000000e+02,1.000000000000000000e+00
1.641000000000000000e+03,-6.700000000000000000e+02,1.000000000000000000e+00
2.333000000000000000e+03,-6.910000000000000000e+02,1.000000000000000000e+00
2.720000000000000000e+03,-7.160000000000000000e+02,1.000000000000000000e+00
1.395000000000000000e+03,-7.200000000000000000e+02,1.000000000000000000e+00
2.150000000000000000e+03,-7.660000000000000000e+02,1.000000000000000000e+00
1.330000000000000000e+02,-7.870000000000000000e+02,1.000000000000000000e+00
3.312000000000000000e+03,-8.120000000000000000e+02,1.000000000000000000e+00
1.987000000000000000e+03,-8.160000000000000000e+02,1.000000000000000000e+00
1.300000000000000000e+03,-8.200000000000000000e+02,1.000000000000000000e+00
2.729000000000000000e+03,-8.200000000000000000e+02,1.000000000000000000e+00
9.000000000000000000e+02,-8.410000000000000000e+02,1.000000000000000000e+00
1.870000000000000000e+02,-8.450000000000000000e+02,1.000000000000000000e+00
2.162000000000000000e+03,-8.580000000000000000e+02,1.000000000000000000e+00
1.875000000000000000e+03,-8.750000000000000000e+02,1.000000000000000000e+00
2.354000000000000000e+03,-8.870000000000000000e+02,1.000000000000000000e+00
1.040000000000000000e+02,-8.950000000000000000e+02,1.000000000000000000e+00
2.708000000000000000e+03,-9.000000000000000000e+02,1.000000000000000000e+00
3.466000000000000000e+03,-9.000000000000000000e+02,1.000000000000000000e+00
3.266000000000000000e+03,-9.200000000000000000e+02,1.000000000000000000e+00
1.233000000000000000e+03,-9.620000000000000000e+02,1.000000000000000000e+00
1.395000000000000000e+03,-9.620000000000000000e+02,1.000000000000000000e+00
1.591000000000000000e+03,-9.870000000000000000e+02,1.000000000000000000e+00
2.141000000000000000e+03,-9.870000000000000000e+02,1.000000000000000000e+00
3.204000000000000000e+03,-1.004000000000000000e+03,1.000000000000000000e+00
3.750000000000000000e+02,-1.029000000000000000e+03,1.000000000000000000e+00
6.450000000000000000e+02,-1.029000000000000000e+03,1.000000000000000000e+00
1.066000000000000000e+03,-1.066000000000000000e+03,1.000000000000000000e+00
1.312000000000000000e+03,-1.066000000000000000e+03,1.000000000000000000e+00
3.845000000000000000e+03,-1.091000000000000000e+03,1.000000000000000000e+00
1.595000000000000000e+03,-1.100000000000000000e+03,1.000000000000000000e+00
1.200000000000000000e+02,-1.112000000000000000e+03,1.000000000000000000e+00
1.945000000000000000e+03,-1.112000000000000000e+03,1.000000000000000000e+00
8.120000000000000000e+02,-1.125000000000000000e+03,1.000000000000000000e+00
2.520000000000000000e+03,-1.133000000000000000e+03,1.000000000000000000e+00
1.450000000000000000e+03,-1.154000000000000000e+03,1.000000000000000000e+00
2.212000000000000000e+03,-1.162000000000000000e+03,1.000000000000000000e+00
6.600000000000000000e+01,-1.166000000000000000e+03,1.000000000000000000e+00
2.833000000000000000e+03,-1.183000000000000000e+03,1.000000000000000000e+00
2.079000000000000000e+03,-1.187000000000000000e+03,1.000000000000000000e+00
3.858000000000000000e+03,-1.225000000000000000e+03,1.000000000000000000e+00
8.120000000000000000e+02,-1.245000000000000000e+03,1.000000000000000000e+00
3.316000000000000000e+03,-1.245000000000000000e+03,1.000000000000000000e+00
1.554000000000000000e+03,-1.266000000000000000e+03,1.000000000000000000e+00
1.133000000000000000e+03,-1.287000000000000000e+03,1.000000000000000000e+00
2.187000000000000000e+03,-1.287000000000000000e+03,1.000000000000000000e+00
1.916000000000000000e+03,-1.304000000000000000e+03,1.000000000000000000e+00
1.837000000000000000e+03,-1.325000000000000000e+03,1.000000000000000000e+00
2.454000000000000000e+03,-1.341000000000000000e+03,1.000000000000000000e+00
1.183000000000000000e+03,-1.379000000000000000e+03,1.000000000000000000e+00
1.570000000000000000e+03,-1.379000000000000000e+03,1.000000000000000000e+00
3.808000000000000000e+03,-1.383000000000000000e+03,1.000000000000000000e+00
1.895000000000000000e+03,-1.395000000000000000e+03,1.000000000000000000e+00
7.580000000000000000e+02,-1.400000000000000000e+03,1.000000000000000000e+00
2.662000000000000000e+03,-1.400000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+03,-1.433000000000000000e+03,1.000000000000000000e+00
9.100000000000000000e+01,-1.500000000000000000e+03,1.000000000000000000e+00
1.891000000000000000e+03,-1.500000000000000000e+03,1.000000000000000000e+00
1.404000000000000000e+03,-1.508000000000000000e+03,1.000000000000000000e+00
8.250000000000000000e+02,-1.550000000000000000e+03,1.000000000000000000e+00
2.187000000000000000e+03,-1.550000000000000000e+03,1.000000000000000000e+00
2.387000000000000000e+03,-1.554000000000000000e+03,1.000000000000000000e+00
9.410000000000000000e+02,-1.562000000000000000e+03,1.000000000000000000e+00
1.895000000000000000e+03,-1.566000000000000000e+03,1.000000000000000000e+00
2.887000000000000000e+03,-1.583000000000000000e+03,1.000000000000000000e+00
8.000000000000000000e+00,-1.591000000000000000e+03,1.000000000000000000e+00
1.533000000000000000e+03,-1.616000000000000000e+03,1.000000000000000000e+00
1.580000000000000000e+02,-1.620000000000000000e+03,1.000000000000000000e+00
1.862000000000000000e+03,-1.629000000000000000e+03,1.000000000000000000e+00
4.120000000000000000e+02,-1.641000000000000000e+03,1.000000000000000000e+00
2.562000000000000000e+03,-1.645000000000000000e+03,1.000000000000000000e+00
