lon,lat,class
2.991000000000000000e+03,-1.200000000000000000e+01,1.000000000000000000e+00
2.404000000000000000e+03,-6.600000000000000000e+01,1.000000000000000000e+00
1.091000000000000000e+03,-8.300000000000000000e+01,1.000000000000000000e+00
2.041000000000000000e+03,-8.700000000000000000e+01,1.000000000000000000e+00
2.095000000000000000e+03,-8.700000000000000000e+01,1.000000000000000000e+00
7.370000000000000000e+02,-1.000000000000000000e+02,1.000000000000000000e+00
3.620000000000000000e+03,-1.080000000000000000e+02,1.000000000000000000e+00
2.625000000000000000e+03,-1.580000000000000000e+02,1.000000000000000000e+00
7.040000000000000000e+02,-1.870000000000000000e+02,1.000000000000000000e+00
9.830000000000000000e+02,-2.200000000000000000e+02,1.000000000000000000e+00
3.208000000000000000e+03,-2.370000000000000000e+02,1.000000000000000000e+00
2.066000000000000000e+03,-2.660000000000000000e+02,1.000000000000000000e+00
3.579000000000000000e+03,-2.830000000000000000e+02,1.000000000000000000e+00
1.966000000000000000e+03,-2.910000000000000000e+02,1.000000000000000000e+00
2.904000000000000000e+03,-3.910000000000000000e+02,1.000000000000000000e+00
7.290000000000000000e+02,-4.080000000000000000e+02,1.000000000000000000e+00
1.941000000000000000e+03,-4.160000000000000000e+02,1.000000000000000000e+00
2.254000000000000000e+03,-4.160000000000000000e+02,1.000000000000000000e+00
3.500000000000000000e+03,-4.200000000000000000e+02,1.000000000000000000e+00
2.750000000000000000e+02,-5.080000000000000000e+02,1.000000000000000000e+00
2.837000000000000000e+03,-5.330000000000000000e+02,1.000000000000000000e+00
3.195000000000000000e+03,-5.580000000000000000e+02,1.000000000000000000e+00
3.479000000000000000e+03,-5.580000000000000000e+02,1.000000000000000000e+00
2.900000000000000000e+03,-5.620000000000000000e+02,1.000000000000000000e+00
1.254000000000000000e+03,-6.160000000000000000e+02,1.000000000000000000e+00
1.912000000000000000e+03,-6.200000000000000000e+02,1.000000000000000000e+00
2.450000000000000000e+02,-6.410000000000000000e+02,1.000000000000000000e+00
6.870000000000000000e+02,-6.620000000000000000e+02,1.000000000000000000e+00
1.320000000000000000e+03,-6.620000000000000000e+02,1.000000000000000000e+00
3.450000000000000000e+03,-6.660000000000000000e+02,1.000000000000000000e+00
3.720000000000000000e+03,-6.790000000000000000e+02,1.000000000000000000e+00
1.079000000000000000e+03,-7.200000000000000000e+02,1.000000000000000000e+00
3.408000000000000000e+03,-7.410000000000000000e+02,1.000000000000000000e+00
5.700000000000000000e+02,-7.830000000000000000e+02,1.000000000000000000e+00
2.491000000000000000e+03,-7.830000000000000000e+02,1.000000000000000000e+00
2.290000000000000000e+02,-8.040000000000000000e+02,1.000000000000000000e+00
9.580000000000000000e+02,-8.200000000000000000e+02,1.000000000000000000e+00
1.870000000000000000e+03,-8.290000000000000000e+02,1.000000000000000000e+00
