lon,lat,class
3.766000000000000000e+03,-2.500000000000000000e+01,1.000000000000000000e+00
3.008000000000000000e+03,-3.300000000000000000e+01,1.000000000000000000e+00
3.337000000000000000e+03,-4.100000000000000000e+01,1.000000000000000000e+00
4.100000000000000000e+01,-6.200000000000000000e+01,1.000000000000000000e+00
2.045000000000000000e+03,-6.200000000000000000e+01,1.000000000000000000e+00
2.187000000000000000e+03,-7.000000000000000000e+01,1.000000000000000000e+00
1.233000000000000000e+03,-1.290000000000000000e+02,1.000000000000000000e+00
3.195000000000000000e+03,-1.290000000000000000e+02,1.000000000000000000e+00
1.545000000000000000e+03,-1.620000000000000000e+02,1.000000000000000000e+00
1.762000000000000000e+03,-1.830000000000000000e+02,1.000000000000000000e+00
2.037000000000000000e+03,-1.870000000000000000e+02,1.000000000000000000e+00
3.200000000000000000e+02,-2.120000000000000000e+02,1.000000000000000000e+00
3.200000000000000000e+03,-2.370000000000000000e+02,1.000000000000000000e+00
1.508000000000000000e+03,-2.450000000000000000e+02,1.000000000000000000e+00
1.975000000000000000e+03,-2.450000000000000000e+02,1.000000000000000000e+00
7.830000000000000000e+02,-2.500000000000000000e+02,1.000000000000000000e+00
3.950000000000000000e+02,-2.790000000000000000e+02,1.000000000000000000e+00
5.910000000000000000e+02,-3.080000000000000000e+02,1.000000000000000000e+00
1.629000000000000000e+03,-3.120000000000000000e+02,1.000000000000000000e+00
4.000000000000000000e+00,-3.160000000000000000e+02,1.000000000000000000e+00
8.950000000000000000e+02,-3.410000000000000000e+02,1.000000000000000000e+00
3.320000000000000000e+03,-3.500000000000000000e+02,1.000000000000000000e+00
1.629000000000000000e+03,-3.700000000000000000e+02,1.000000000000000000e+00
5.910000000000000000e+02,-4.000000000000000000e+02,1.000000000000000000e+00
1.508000000000000000e+03,-4.040000000000000000e+02,1.000000000000000000e+00
2.583000000000000000e+03,-4.040000000000000000e+02,1.000000000000000000e+00
2.012000000000000000e+03,-4.080000000000000000e+02,1.000000000000000000e+00
1.745000000000000000e+03,-4.120000000000000000e+02,1.000000000000000000e+00
2.337000000000000000e+03,-4.120000000000000000e+02,1.000000000000000000e+00
3.540000000000000000e+02,-4.580000000000000000e+02,1.000000000000000000e+00
3.741000000000000000e+03,-4.660000000000000000e+02,1.000000000000000000e+00
1.200000000000000000e+03,-4.700000000000000000e+02,1.000000000000000000e+00
2.104000000000000000e+03,-4.750000000000000000e+02,1.000000000000000000e+00
2.695000000000000000e+03,-5.000000000000000000e+02,1.000000000000000000e+00
1.612000000000000000e+03,-5.080000000000000000e+02,1.000000000000000000e+00
3.162000000000000000e+03,-5.200000000000000000e+02,1.000000000000000000e+00
3.637000000000000000e+03,-5.200000000000000000e+02,1.000000000000000000e+00
3.745000000000000000e+03,-5.330000000000000000e+02,1.000000000000000000e+00
4.000000000000000000e+00,-5.500000000000000000e+02,1.000000000000000000e+00
1.970000000000000000e+03,-5.660000000000000000e+02,1.000000000000000000e+00
2.408000000000000000e+03,-5.660000000000000000e+02,1.000000000000000000e+00
