lon,lat,class
6.330000000000000000e+02,-4.000000000000000000e+00,1.000000000000000000e+00
3.333000000000000000e+03,-8.000000000000000000e+00,1.000000000000000000e+00
3.420000000000000000e+03,-8.000000000000000000e+00,1.000000000000000000e+00
3.233000000000000000e+03,-2.500000000000000000e+01,1.000000000000000000e+00
1.700000000000000000e+03,-2.900000000000000000e+01,1.000000000000000000e+00
1.500000000000000000e+02,-3.300000000000000000e+01,1.000000000000000000e+00
1.633000000000000000e+03,-3.300000000000000000e+01,1.000000000000000000e+00
2.941000000000000000e+03,-4.100000000000000000e+01,1.000000000000000000e+00
1.233000000000000000e+03,-5.000000000000000000e+01,1.000000000000000000e+00
2.479000000000000000e+03,-5.800000000000000000e+01,1.000000000000000000e+00
3.525000000000000000e+03,-5.800000000000000000e+01,1.000000000000000000e+00
1.395000000000000000e+03,-6.600000000000000000e+01,1.000000000000000000e+00
2.870000000000000000e+03,-6.600000000000000000e+01,1.000000000000000000e+00
1.795000000000000000e+03,-7.000000000000000000e+01,1.000000000000000000e+00
3.958000000000000000e+03,-7.000000000000000000e+01,1.000000000000000000e+00
3.779000000000000000e+03,-8.300000000000000000e+01,1.000000000000000000e+00
7.580000000000000000e+02,-1.000000000000000000e+02,1.000000000000000000e+00
9.330000000000000000e+02,-1.040000000000000000e+02,1.000000000000000000e+00
1.458000000000000000e+03,-1.080000000000000000e+02,1.000000000000000000e+00
2.158000000000000000e+03,-1.120000000000000000e+02,1.000000000000000000e+00
4.200000000000000000e+02,-1.160000000000000000e+02,1.000000000000000000e+00
2.020000000000000000e+03,-1.250000000000000000e+02,1.000000000000000000e+00
3.379000000000000000e+03,-1.450000000000000000e+02,1.000000000000000000e+00
3.520000000000000000e+03,-1.910000000000000000e+02,1.000000000000000000e+00
2.875000000000000000e+03,-1.950000000000000000e+02,1.000000000000000000e+00
1.695000000000000000e+03,-2.040000000000000000e+02,1.000000000000000000e+00
3.200000000000000000e+02,-2.080000000000000000e+02,1.000000000000000000e+00
1.200000000000000000e+02,-2.200000000000000000e+02,1.000000000000000000e+00
3.104000000000000000e+03,-2.200000000000000000e+02,1.000000000000000000e+00
3.333000000000000000e+03,-2.330000000000000000e+02,1.000000000000000000e+00
1.412000000000000000e+03,-2.370000000000000000e+02,1.000000000000000000e+00
2.687000000000000000e+03,-2.410000000000000000e+02,1.000000000000000000e+00
2.475000000000000000e+03,-2.450000000000000000e+02,1.000000000000000000e+00
3.820000000000000000e+03,-2.450000000000000000e+02,1.000000000000000000e+00
5.790000000000000000e+02,-2.540000000000000000e+02,1.000000000000000000e+00
1.600000000000000000e+01,-2.580000000000000000e+02,1.000000000000000000e+00
2.866000000000000000e+03,-2.580000000000000000e+02,1.000000000000000000e+00
1.558000000000000000e+03,-2.620000000000000000e+02,1.000000000000000000e+00
3.554000000000000000e+03,-2.660000000000000000e+02,1.000000000000000000e+00
2.070000000000000000e+03,-2.870000000000000000e+02,1.000000000000000000e+00
1.870000000000000000e+02,-2.910000000000000000e+02,1.000000000000000000e+00
9.660000000000000000e+02,-2.910000000000000000e+02,1.000000000000000000e+00
