lon,lat,class
3.883000000000000000e+03,-4.000000000000000000e+00,1.000000000000000000e+00
2.108000000000000000e+03,-1.600000000000000000e+01,1.000000000000000000e+00
1.516000000000000000e+03,-2.000000000000000000e+01,1.000000000000000000e+00
5.580000000000000000e+02,-2.900000000000000000e+01,1.000000000000000000e+00
3.308000000000000000e+03,-1.290000000000000000e+02,1.000000000000000000e+00
1.791000000000000000e+03,-2.040000000000000000e+02,1.000000000000000000e+00
3.020000000000000000e+03,-2.250000000000000000e+02,1.000000000000000000e+00
3.887000000000000000e+03,-2.660000000000000000e+02,1.000000000000000000e+00
1.683000000000000000e+03,-2.870000000000000000e+02,1.000000000000000000e+00
3.200000000000000000e+02,-2.950000000000000000e+02,1.000000000000000000e+00
2.120000000000000000e+03,-3.540000000000000000e+02,1.000000000000000000e+00
2.958000000000000000e+03,-3.750000000000000000e+02,1.000000000000000000e+00
3.262000000000000000e+03,-4.250000000000000000e+02,1.000000000000000000e+00
4.120000000000000000e+02,-4.450000000000000000e+02,1.000000000000000000e+00
1.654000000000000000e+03,-5.040000000000000000e+02,1.000000000000000000e+00
2.341000000000000000e+03,-5.120000000000000000e+02,1.000000000000000000e+00
7.500000000000000000e+02,-5.200000000000000000e+02,1.000000000000000000e+00
1.779000000000000000e+03,-5.250000000000000000e+02,1.000000000000000000e+00
5.000000000000000000e+02,-5.370000000000000000e+02,1.000000000000000000e+00
2.579000000000000000e+03,-5.370000000000000000e+02,1.000000000000000000e+00
2.995000000000000000e+03,-5.580000000000000000e+02,1.000000000000000000e+00
3.529000000000000000e+03,-5.660000000000000000e+02,1.000000000000000000e+00
3.795000000000000000e+03,-5.700000000000000000e+02,1.000000000000000000e+00
3.241000000000000000e+03,-6.160000000000000000e+02,1.000000000000000000e+00
1.804000000000000000e+03,-6.700000000000000000e+02,1.000000000000000000e+00
2.920000000000000000e+03,-6.910000000000000000e+02,1.000000000000000000e+00
8.370000000000000000e+02,-7.290000000000000000e+02,1.000000000000000000e+00
1.029000000000000000e+03,-7.660000000000000000e+02,1.000000000000000000e+00
5.800000000000000000e+01,-7.830000000000000000e+02,1.000000000000000000e+00
1.370000000000000000e+03,-8.200000000000000000e+02,1.000000000000000000e+00
1.683000000000000000e+03,-8.290000000000000000e+02,1.000000000000000000e+00
1.000000000000000000e+03,-8.660000000000000000e+02,1.000000000000000000e+00
3.466000000000000000e+03,-8.660000000000000000e+02,1.000000000000000000e+00
3.158000000000000000e+03,-8.700000000000000000e+02,1.000000000000000000e+00
3.212000000000000000e+03,-8.750000000000000000e+02,1.000000000000000000e+00
1.662000000000000000e+03,-9.000000000000000000e+02,1.000000000000000000e+00
1.200000000000000000e+01,-9.120000000000000000e+02,1.000000000000000000e+00
1.745000000000000000e+03,-9.120000000000000000e+02,1.000000000000000000e+00
2.566000000000000000e+03,-9.160000000000000000e+02,1.000000000000000000e+00
3.491000000000000000e+03,-9.250000000000000000e+02,1.000000000000000000e+00
2.295000000000000000e+03,-9.290000000000000000e+02,1.000000000000000000e+00
2.845000000000000000e+03,-9.660000000000000000e+02,1.000000000000000000e+00
7.700000000000000000e+02,-9.910000000000000000e+02,1.000000000000000000e+00
1.883000000000000000e+03,-9.950000000000000000e+02,1.000000000000000000e+00
1.612000000000000000e+03,-1.029000000000000000e+03,1.000000000000000000e+00
3.779000000000000000e+03,-1.033000000000000000e+03,1.000000000000000000e+00
2.350000000000000000e+03,-1.100000000000000000e+03,1.000000000000000000e+00
