lon,lat,class
2.000000000000000000e+02,-4.000000000000000000e+00,1.000000000000000000e+00
3.595000000000000000e+03,-1.200000000000000000e+01,1.000000000000000000e+00
2.704000000000000000e+03,-2.500000000000000000e+01,1.000000000000000000e+00
3.875000000000000000e+03,-4.100000000000000000e+01,1.000000000000000000e+00
3.554000000000000000e+03,-7.900000000000000000e+01,1.000000000000000000e+00
3.625000000000000000e+03,-8.700000000000000000e+01,1.000000000000000000e+00
2.812000000000000000e+03,-1.080000000000000000e+02,1.000000000000000000e+00
1.466000000000000000e+03,-1.160000000000000000e+02,1.000000000000000000e+00
3.029000000000000000e+03,-1.160000000000000000e+02,1.000000000000000000e+00
2.400000000000000000e+03,-1.370000000000000000e+02,1.000000000000000000e+00
8.330000000000000000e+02,-1.450000000000000000e+02,1.000000000000000000e+00
1.160000000000000000e+02,-1.750000000000000000e+02,1.000000000000000000e+00
2.679000000000000000e+03,-1.750000000000000000e+02,1.000000000000000000e+00
8.910000000000000000e+02,-1.910000000000000000e+02,1.000000000000000000e+00
3.612000000000000000e+03,-2.120000000000000000e+02,1.000000000000000000e+00
3.004000000000000000e+03,-2.830000000000000000e+02,1.000000000000000000e+00
3.554000000000000000e+03,-3.040000000000000000e+02,1.000000000000000000e+00
1.600000000000000000e+01,-3.370000000000000000e+02,1.000000000000000000e+00
2.983000000000000000e+03,-3.450000000000000000e+02,1.000000000000000000e+00
2.029000000000000000e+03,-3.540000000000000000e+02,1.000000000000000000e+00
9.080000000000000000e+02,-3.660000000000000000e+02,1.000000000000000000e+00
3.600000000000000000e+03,-3.750000000000000000e+02,1.000000000000000000e+00
1.712000000000000000e+03,-4.200000000000000000e+02,1.000000000000000000e+00
1.783000000000000000e+03,-4.200000000000000000e+02,1.000000000000000000e+00
2.116000000000000000e+03,-4.370000000000000000e+02,1.000000000000000000e+00
8.080000000000000000e+02,-4.500000000000000000e+02,1.000000000000000000e+00
2.316000000000000000e+03,-4.580000000000000000e+02,1.000000000000000000e+00
3.816000000000000000e+03,-4.870000000000000000e+02,1.000000000000000000e+00
1.183000000000000000e+03,-5.080000000000000000e+02,1.000000000000000000e+00
