lon,lat,class
2.387000000000000000e+03,-8.000000000000000000e+00,1.000000000000000000e+00
3.700000000000000000e+03,-8.000000000000000000e+00,1.000000000000000000e+00
2.408000000000000000e+03,-7.500000000000000000e+01,1.000000000000000000e+00
2.641000000000000000e+03,-9.100000000000000000e+01,1.000000000000000000e+00
3.195000000000000000e+03,-1.200000000000000000e+02,1.000000000000000000e+00
6.600000000000000000e+01,-1.370000000000000000e+02,1.000000000000000000e+00
9.290000000000000000e+02,-1.620000000000000000e+02,1.000000000000000000e+00
3.158000000000000000e+03,-2.450000000000000000e+02,1.000000000000000000e+00
2.608000000000000000e+03,-2.790000000000000000e+02,1.000000000000000000e+00
2.054000000000000000e+03,-3.000000000000000000e+02,1.000000000000000000e+00
2.850000000000000000e+03,-3.000000000000000000e+02,1.000000000000000000e+00
1.500000000000000000e+03,-3.580000000000000000e+02,1.000000000000000000e+00
3.129000000000000000e+03,-3.750000000000000000e+02,1.000000000000000000e+00
3.633000000000000000e+03,-4.200000000000000000e+02,1.000000000000000000e+00
3.462000000000000000e+03,-4.250000000000000000e+02,1.000000000000000000e+00
1.754000000000000000e+03,-4.410000000000000000e+02,1.000000000000000000e+00
3.362000000000000000e+03,-4.500000000000000000e+02,1.000000000000000000e+00
1.175000000000000000e+03,-4.660000000000000000e+02,1.000000000000000000e+00
3.370000000000000000e+03,-5.120000000000000000e+02,1.000000000000000000e+00
1.954000000000000000e+03,-5.450000000000000000e+02,1.000000000000000000e+00
3.641000000000000000e+03,-5.500000000000000000e+02,1.000000000000000000e+00
1.704000000000000000e+03,-5.580000000000000000e+02,1.000000000000000000e+00
2.816000000000000000e+03,-5.830000000000000000e+02,1.000000000000000000e+00
3.091000000000000000e+03,-6.200000000000000000e+02,1.000000000000000000e+00
1.979000000000000000e+03,-6.870000000000000000e+02,1.000000000000000000e+00
3.579000000000000000e+03,-6.910000000000000000e+02,1.000000000000000000e+00
2.258000000000000000e+03,-6.950000000000000000e+02,1.000000000000000000e+00
1.758000000000000000e+03,-7.330000000000000000e+02,1.000000000000000000e+00
1.383000000000000000e+03,-7.500000000000000000e+02,1.000000000000000000e+00
