lon,lat,class
2.854000000000000000e+03,-8.000000000000000000e+00,1.000000000000000000e+00
1.541000000000000000e+03,-1.200000000000000000e+01,1.000000000000000000e+00
3.679000000000000000e+03,-1.200000000000000000e+01,1.000000000000000000e+00
9.450000000000000000e+02,-1.600000000000000000e+01,1.000000000000000000e+00
2.920000000000000000e+03,-4.500000000000000000e+01,1.000000000000000000e+00
2.412000000000000000e+03,-5.800000000000000000e+01,1.000000000000000000e+00
1.487000000000000000e+03,-6.600000000000000000e+01,1.000000000000000000e+00
1.991000000000000000e+03,-8.300000000000000000e+01,1.000000000000000000e+00
1.879000000000000000e+03,-1.120000000000000000e+02,1.000000000000000000e+00
3.170000000000000000e+03,-1.290000000000000000e+02,1.000000000000000000e+00
1.970000000000000000e+03,-1.580000000000000000e+02,1.000000000000000000e+00
9.910000000000000000e+02,-1.620000000000000000e+02,1.000000000000000000e+00
2.758000000000000000e+03,-1.870000000000000000e+02,1.000000000000000000e+00
1.883000000000000000e+03,-2.040000000000000000e+02,1.000000000000000000e+00
2.954000000000000000e+03,-2.370000000000000000e+02,1.000000000000000000e+00
1.000000000000000000e+03,-2.620000000000000000e+02,1.000000000000000000e+00
2.750000000000000000e+02,-2.660000000000000000e+02,1.000000000000000000e+00
3.033000000000000000e+03,-2.750000000000000000e+02,1.000000000000000000e+00
2.729000000000000000e+03,-2.910000000000000000e+02,1.000000000000000000e+00
3.125000000000000000e+03,-3.040000000000000000e+02,1.000000000000000000e+00
2.150000000000000000e+03,-3.200000000000000000e+02,1.000000000000000000e+00
3.612000000000000000e+03,-3.250000000000000000e+02,1.000000000000000000e+00
2.879000000000000000e+03,-3.620000000000000000e+02,1.000000000000000000e+00
3.120000000000000000e+03,-3.620000000000000000e+02,1.000000000000000000e+00
5.540000000000000000e+02,-3.660000000000000000e+02,1.000000000000000000e+00
2.266000000000000000e+03,-3.870000000000000000e+02,1.000000000000000000e+00
2.095000000000000000e+03,-4.120000000000000000e+02,1.000000000000000000e+00
1.450000000000000000e+03,-4.160000000000000000e+02,1.000000000000000000e+00
9.450000000000000000e+02,-4.330000000000000000e+02,1.000000000000000000e+00
2.700000000000000000e+02,-4.410000000000000000e+02,1.000000000000000000e+00
5.620000000000000000e+02,-4.500000000000000000e+02,1.000000000000000000e+00
1.304000000000000000e+03,-4.500000000000000000e+02,1.000000000000000000e+00
2.687000000000000000e+03,-4.620000000000000000e+02,1.000000000000000000e+00
1.820000000000000000e+03,-4.870000000000000000e+02,1.000000000000000000e+00
3.529000000000000000e+03,-5.000000000000000000e+02,1.000000000000000000e+00
1.000000000000000000e+03,-5.370000000000000000e+02,1.000000000000000000e+00
2.695000000000000000e+03,-5.450000000000000000e+02,1.000000000000000000e+00
2.808000000000000000e+03,-5.910000000000000000e+02,1.000000000000000000e+00
1.800000000000000000e+03,-6.370000000000000000e+02,1.000000000000000000e+00
3.208000000000000000e+03,-6.580000000000000000e+02,1.000000000000000000e+00
