lon,lat,class
1.816000000000000000e+03,-4.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+01,-5.800000000000000000e+01,1.000000000000000000e+00
9.330000000000000000e+02,-7.500000000000000000e+01,1.000000000000000000e+00
4.290000000000000000e+02,-7.900000000000000000e+01,1.000000000000000000e+00
3.895000000000000000e+03,-7.900000000000000000e+01,1.000000000000000000e+00
3.658000000000000000e+03,-8.300000000000000000e+01,1.000000000000000000e+00
2.370000000000000000e+03,-9.100000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+02,-1.120000000000000000e+02,1.000000000000000000e+00
1.220000000000000000e+03,-1.370000000000000000e+02,1.000000000000000000e+00
3.290000000000000000e+02,-1.790000000000000000e+02,1.000000000000000000e+00
2.354000000000000000e+03,-2.120000000000000000e+02,1.000000000000000000e+00
3.958000000000000000e+03,-2.160000000000000000e+02,1.000000000000000000e+00
3.683000000000000000e+03,-2.200000000000000000e+02,1.000000000000000000e+00
7.900000000000000000e+01,-2.790000000000000000e+02,1.000000000000000000e+00
3.895000000000000000e+03,-3.330000000000000000e+02,1.000000000000000000e+00
2.312000000000000000e+03,-3.500000000000000000e+02,1.000000000000000000e+00
9.790000000000000000e+02,-3.620000000000000000e+02,1.000000000000000000e+00
2.600000000000000000e+03,-3.620000000000000000e+02,1.000000000000000000e+00
2.833000000000000000e+03,-3.660000000000000000e+02,1.000000000000000000e+00
3.600000000000000000e+03,-4.040000000000000000e+02,1.000000000000000000e+00
2.341000000000000000e+03,-4.830000000000000000e+02,1.000000000000000000e+00
3.070000000000000000e+03,-4.830000000000000000e+02,1.000000000000000000e+00
1.712000000000000000e+03,-5.200000000000000000e+02,1.000000000000000000e+00
2.650000000000000000e+03,-5.410000000000000000e+02,1.000000000000000000e+00
3.350000000000000000e+03,-5.410000000000000000e+02,1.000000000000000000e+00
3.066000000000000000e+03,-5.620000000000000000e+02,1.000000000000000000e+00
2.600000000000000000e+03,-5.950000000000000000e+02,1.000000000000000000e+00
3.733000000000000000e+03,-6.040000000000000000e+02,1.000000000000000000e+00
3.325000000000000000e+03,-6.290000000000000000e+02,1.000000000000000000e+00
3.850000000000000000e+03,-6.330000000000000000e+02,1.000000000000000000e+00
2.816000000000000000e+03,-6.620000000000000000e+02,1.000000000000000000e+00
2.258000000000000000e+03,-6.700000000000000000e+02,1.000000000000000000e+00
3.583000000000000000e+03,-6.830000000000000000e+02,1.000000000000000000e+00
1.295000000000000000e+03,-6.870000000000000000e+02,1.000000000000000000e+00
3.020000000000000000e+03,-7.200000000000000000e+02,1.000000000000000000e+00
1.179000000000000000e+03,-7.290000000000000000e+02,1.000000000000000000e+00
2.641000000000000000e+03,-7.450000000000000000e+02,1.000000000000000000e+00
1.945000000000000000e+03,-7.500000000000000000e+02,1.000000000000000000e+00
1.091000000000000000e+03,-7.620000000000000000e+02,1.000000000000000000e+00
3.580000000000000000e+02,-7.830000000000000000e+02,1.000000000000000000e+00
3.270000000000000000e+03,-7.910000000000000000e+02,1.000000000000000000e+00
