lon,lat,class
1.895000000000000000e+03,-2.900000000000000000e+01,1.000000000000000000e+00
2.787000000000000000e+03,-2.900000000000000000e+01,1.000000000000000000e+00
3.741000000000000000e+03,-2.900000000000000000e+01,1.000000000000000000e+00
2.633000000000000000e+03,-4.100000000000000000e+01,1.000000000000000000e+00
3.429000000000000000e+03,-6.200000000000000000e+01,1.000000000000000000e+00
2.775000000000000000e+03,-1.330000000000000000e+02,1.000000000000000000e+00
2.858000000000000000e+03,-1.450000000000000000e+02,1.000000000000000000e+00
2.316000000000000000e+03,-2.200000000000000000e+02,1.000000000000000000e+00
5.500000000000000000e+02,-2.370000000000000000e+02,1.000000000000000000e+00
3.158000000000000000e+03,-2.580000000000000000e+02,1.000000000000000000e+00
2.241000000000000000e+03,-2.830000000000000000e+02,1.000000000000000000e+00
6.620000000000000000e+02,-3.040000000000000000e+02,1.000000000000000000e+00
3.691000000000000000e+03,-3.080000000000000000e+02,1.000000000000000000e+00
1.850000000000000000e+03,-3.330000000000000000e+02,1.000000000000000000e+00
2.212000000000000000e+03,-3.450000000000000000e+02,1.000000000000000000e+00
3.995000000000000000e+03,-3.450000000000000000e+02,1.000000000000000000e+00
1.912000000000000000e+03,-3.790000000000000000e+02,1.000000000000000000e+00
2.695000000000000000e+03,-4.200000000000000000e+02,1.000000000000000000e+00
2.054000000000000000e+03,-4.250000000000000000e+02,1.000000000000000000e+00
3.062000000000000000e+03,-4.250000000000000000e+02,1.000000000000000000e+00
3.500000000000000000e+02,-4.410000000000000000e+02,1.000000000000000000e+00
6.910000000000000000e+02,-4.500000000000000000e+02,1.000000000000000000e+00
2.791000000000000000e+03,-4.700000000000000000e+02,1.000000000000000000e+00
3.645000000000000000e+03,-4.830000000000000000e+02,1.000000000000000000e+00
3.712000000000000000e+03,-4.830000000000000000e+02,1.000000000000000000e+00
3.358000000000000000e+03,-4.910000000000000000e+02,1.000000000000000000e+00
1.187000000000000000e+03,-5.080000000000000000e+02,1.000000000000000000e+00
3.291000000000000000e+03,-5.080000000000000000e+02,1.000000000000000000e+00
2.150000000000000000e+03,-5.250000000000000000e+02,1.000000000000000000e+00
3.079000000000000000e+03,-5.500000000000000000e+02,1.000000000000000000e+00
1.862000000000000000e+03,-5.620000000000000000e+02,1.000000000000000000e+00
2.016000000000000000e+03,-5.910000000000000000e+02,1.000000000000000000e+00
2.683000000000000000e+03,-6.120000000000000000e+02,1.000000000000000000e+00
1.904000000000000000e+03,-6.750000000000000000e+02,1.000000000000000000e+00
2.450000000000000000e+03,-6.750000000000000000e+02,1.000000000000000000e+00
1.737000000000000000e+03,-6.870000000000000000e+02,1.000000000000000000e+00
2.745000000000000000e+03,-7.200000000000000000e+02,1.000000000000000000e+00
2.129000000000000000e+03,-8.120000000000000000e+02,1.000000000000000000e+00
2.945000000000000000e+03,-8.120000000000000000e+02,1.000000000000000000e+00
3.250000000000000000e+03,-8.160000000000000000e+02,1.000000000000000000e+00
1.604000000000000000e+03,-8.830000000000000000e+02,1.000000000000000000e+00
3.283000000000000000e+03,-8.870000000000000000e+02,1.000000000000000000e+00
1.487000000000000000e+03,-8.950000000000000000e+02,1.000000000000000000e+00
2.666000000000000000e+03,-8.950000000000000000e+02,1.000000000000000000e+00
4.100000000000000000e+01,-9.540000000000000000e+02,1.000000000000000000e+00
1.991000000000000000e+03,-9.620000000000000000e+02,1.000000000000000000e+00
1.395000000000000000e+03,-9.660000000000000000e+02,1.000000000000000000e+00
2.508000000000000000e+03,-9.790000000000000000e+02,1.000000000000000000e+00
3.200000000000000000e+03,-9.790000000000000000e+02,1.000000000000000000e+00
1.679000000000000000e+03,-9.910000000000000000e+02,1.000000000000000000e+00
3.916000000000000000e+03,-1.004000000000000000e+03,1.000000000000000000e+00
2.291000000000000000e+03,-1.020000000000000000e+03,1.000000000000000000e+00
3.660000000000000000e+02,-1.041000000000000000e+03,1.000000000000000000e+00
1.687000000000000000e+03,-1.079000000000000000e+03,1.000000000000000000e+00
3.225000000000000000e+03,-1.083000000000000000e+03,1.000000000000000000e+00
1.937000000000000000e+03,-1.145000000000000000e+03,1.000000000000000000e+00
3.545000000000000000e+03,-1.166000000000000000e+03,1.000000000000000000e+00
3.004000000000000000e+03,-1.179000000000000000e+03,1.000000000000000000e+00
3.204000000000000000e+03,-1.204000000000000000e+03,1.000000000000000000e+00
4.000000000000000000e+00,-1.216000000000000000e+03,1.000000000000000000e+00
1.583000000000000000e+03,-1.245000000000000000e+03,1.000000000000000000e+00
1.958000000000000000e+03,-1.291000000000000000e+03,1.000000000000000000e+00
3.166000000000000000e+03,-1.316000000000000000e+03,1.000000000000000000e+00
2.920000000000000000e+03,-1.391000000000000000e+03,1.000000000000000000e+00
1.770000000000000000e+03,-1.400000000000000000e+03,1.000000000000000000e+00
3.041000000000000000e+03,-1.412000000000000000e+03,1.000000000000000000e+00
2.537000000000000000e+03,-1.416000000000000000e+03,1.000000000000000000e+00
8.750000000000000000e+02,-1.445000000000000000e+03,1.000000000000000000e+00
3.195000000000000000e+03,-1.445000000000000000e+03,1.000000000000000000e+00
1.795000000000000000e+03,-1.475000000000000000e+03,1.000000000000000000e+00
1.166000000000000000e+03,-1.491000000000000000e+03,1.000000000000000000e+00
3.870000000000000000e+03,-1.537000000000000000e+03,1.000000000000000000e+00
3.433000000000000000e+03,-1.587000000000000000e+03,1.000000000000000000e+00
1.262000000000000000e+03,-1.608000000000000000e+03,1.000000000000000000e+00
5.830000000000000000e+02,-1.620000000000000000e+03,1.000000000000000000e+00
3.808000000000000000e+03,-1.625000000000000000e+03,1.000000000000000000e+00
3.062000000000000000e+03,-1.633000000000000000e+03,1.000000000000000000e+00
1.529000000000000000e+03,-1.641000000000000000e+03,1.000000000000000000e+00
2.562000000000000000e+03,-1.645000000000000000e+03,1.000000000000000000e+00
2.787000000000000000e+03,-1.654000000000000000e+03,1.000000000000000000e+00
3.830000000000000000e+02,-1.658000000000000000e+03,1.000000000000000000e+00
3.241000000000000000e+03,-1.662000000000000000e+03,1.000000000000000000e+00
2.141000000000000000e+03,-1.725000000000000000e+03,1.000000000000000000e+00
1.300000000000000000e+03,-1.775000000000000000e+03,1.000000000000000000e+00
2.333000000000000000e+03,-1.775000000000000000e+03,1.000000000000000000e+00
