lon,lat,class
5.910000000000000000e+02,-2.500000000000000000e+01,1.000000000000000000e+00
2.637000000000000000e+03,-3.700000000000000000e+01,1.000000000000000000e+00
3.016000000000000000e+03,-4.100000000000000000e+01,1.000000000000000000e+00
3.204000000000000000e+03,-1.080000000000000000e+02,1.000000000000000000e+00
5.870000000000000000e+02,-1.580000000000000000e+02,1.000000000000000000e+00
2.045000000000000000e+03,-2.330000000000000000e+02,1.000000000000000000e+00
2.991000000000000000e+03,-2.500000000000000000e+02,1.000000000000000000e+00
2.037000000000000000e+03,-2.910000000000000000e+02,1.000000000000000000e+00
2.904000000000000000e+03,-2.910000000000000000e+02,1.000000000000000000e+00
3.262000000000000000e+03,-3.040000000000000000e+02,1.000000000000000000e+00
2.962000000000000000e+03,-3.330000000000000000e+02,1.000000000000000000e+00
3.330000000000000000e+02,-3.500000000000000000e+02,1.000000000000000000e+00
3.537000000000000000e+03,-3.620000000000000000e+02,1.000000000000000000e+00
3.220000000000000000e+03,-3.660000000000000000e+02,1.000000000000000000e+00
3.591000000000000000e+03,-3.660000000000000000e+02,1.000000000000000000e+00
1.987000000000000000e+03,-3.950000000000000000e+02,1.000000000000000000e+00
1.900000000000000000e+03,-4.160000000000000000e+02,1.000000000000000000e+00
1.812000000000000000e+03,-4.200000000000000000e+02,1.000000000000000000e+00
2.941000000000000000e+03,-4.250000000000000000e+02,1.000000000000000000e+00
3.233000000000000000e+03,-4.330000000000000000e+02,1.000000000000000000e+00
3.891000000000000000e+03,-4.830000000000000000e+02,1.000000000000000000e+00
2.904000000000000000e+03,-4.870000000000000000e+02,1.000000000000000000e+00
1.570000000000000000e+03,-5.120000000000000000e+02,1.000000000000000000e+00
3.120000000000000000e+03,-5.330000000000000000e+02,1.000000000000000000e+00
3.370000000000000000e+02,-5.410000000000000000e+02,1.000000000000000000e+00
3.541000000000000000e+03,-5.410000000000000000e+02,1.000000000000000000e+00
3.175000000000000000e+03,-5.500000000000000000e+02,1.000000000000000000e+00
2.820000000000000000e+03,-5.540000000000000000e+02,1.000000000000000000e+00
1.875000000000000000e+03,-6.250000000000000000e+02,1.000000000000000000e+00
1.200000000000000000e+02,-6.290000000000000000e+02,1.000000000000000000e+00
2.812000000000000000e+03,-6.410000000000000000e+02,1.000000000000000000e+00
3.620000000000000000e+02,-6.580000000000000000e+02,1.000000000000000000e+00
1.204000000000000000e+03,-6.580000000000000000e+02,1.000000000000000000e+00
9.160000000000000000e+02,-6.830000000000000000e+02,1.000000000000000000e+00
2.175000000000000000e+03,-6.830000000000000000e+02,1.000000000000000000e+00
2.487000000000000000e+03,-7.000000000000000000e+02,1.000000000000000000e+00
3.850000000000000000e+03,-7.000000000000000000e+02,1.000000000000000000e+00
3.520000000000000000e+03,-7.370000000000000000e+02,1.000000000000000000e+00
2.237000000000000000e+03,-7.450000000000000000e+02,1.000000000000000000e+00
1.000000000000000000e+02,-7.620000000000000000e+02,1.000000000000000000e+00
6.040000000000000000e+02,-7.660000000000000000e+02,1.000000000000000000e+00
2.783000000000000000e+03,-8.000000000000000000e+02,1.000000000000000000e+00
3.833000000000000000e+03,-8.450000000000000000e+02,1.000000000000000000e+00
1.220000000000000000e+03,-8.580000000000000000e+02,1.000000000000000000e+00
3.791000000000000000e+03,-9.120000000000000000e+02,1.000000000000000000e+00
1.290000000000000000e+02,-9.700000000000000000e+02,1.000000000000000000e+00
3.800000000000000000e+03,-9.790000000000000000e+02,1.000000000000000000e+00
2.475000000000000000e+03,-1.087000000000000000e+03,1.000000000000000000e+00
2.075000000000000000e+03,-1.091000000000000000e+03,1.000000000000000000e+00
8.080000000000000000e+02,-1.100000000000000000e+03,1.000000000000000000e+00
2.804000000000000000e+03,-1.108000000000000000e+03,1.000000000000000000e+00
3.041000000000000000e+03,-1.116000000000000000e+03,1.000000000000000000e+00
1.012000000000000000e+03,-1.141000000000000000e+03,1.000000000000000000e+00
1.870000000000000000e+03,-1.154000000000000000e+03,1.000000000000000000e+00
3.737000000000000000e+03,-1.158000000000000000e+03,1.000000000000000000e+00
1.508000000000000000e+03,-1.179000000000000000e+03,1.000000000000000000e+00
1.883000000000000000e+03,-1.241000000000000000e+03,1.000000000000000000e+00
1.229000000000000000e+03,-1.245000000000000000e+03,1.000000000000000000e+00
3.370000000000000000e+03,-1.254000000000000000e+03,1.000000000000000000e+00
3.020000000000000000e+03,-1.258000000000000000e+03,1.000000000000000000e+00
